issues,status,notes,id,category,brand,model,version,powertrain,fuel,year,price_eur,price_source,power_kw,power_cv,consumption_l_100km,consumption_kg_100km,consumption_kwh_100km,battery_kwh,range_wltp_km,emissions_g_km,image_url,source_url,motornet_detail_url
tutto ok,,,motornet_8b7a6b95c9b775,thermal,Mazda,3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6AT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6AT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6AT,ibrida_benzina,,39450.0,motornet_prezzo_di_listino,137.0,186.0,6.1,,,,,135.0,assets/cars/motornet/motornet_8b7a6b95c9b775.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9940,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9940
tutto ok,,,motornet_3c65fb51d50e69,thermal,Mazda,3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi 2WD 6MT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi 2WD 6MT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi 2WD 6MT,ibrida_benzina,,38800.0,motornet_prezzo_di_listino,137.0,186.0,5.5,,,,,123.0,assets/cars/motornet/motornet_3c65fb51d50e69.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9937,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9937
tutto ok,,,motornet_6cedc438078d6f,thermal,Mazda,3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi 2WD 6AT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi 2WD 6AT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi 2WD 6AT,ibrida_benzina,,40800.0,motornet_prezzo_di_listino,137.0,186.0,6.1,,,,,135.0,assets/cars/motornet/motornet_6cedc438078d6f.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9941,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9941
tutto ok,,,motornet_85c8f950f22fd1,thermal,Mazda,3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi tetto 2WD 6MT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi tetto 2WD 6MT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi tetto 2WD 6MT,ibrida_benzina,,39550.0,motornet_prezzo_di_listino,137.0,186.0,5.5,,,,,124.0,assets/cars/motornet/motornet_85c8f950f22fd1.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9938,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9938
tutto ok,,,motornet_0bd1369e98ab78,thermal,Mazda,3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi tetto 2WD 6AT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi tetto 2WD 6AT,Mazda 3 4 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi tetto 2WD 6AT,ibrida_benzina,,41550.0,motornet_prezzo_di_listino,137.0,186.0,6.1,,,,,135.0,assets/cars/motornet/motornet_0bd1369e98ab78.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9942,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9942
tutto ok,,,motornet_9525292f1a992f,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line 2WD 6MT,ibrida_benzina,,31800.0,motornet_prezzo_di_listino,103.0,140.0,5.9,,,,,133.0,assets/cars/motornet/motornet_9525292f1a992f.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9945,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9945
tutto ok,,,motornet_5846291474eb6d,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line 2WD 6AT,ibrida_benzina,,33800.0,motornet_prezzo_di_listino,103.0,140.0,6.1,,,,,137.0,assets/cars/motornet/motornet_5846291474eb6d.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9948,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9948
tutto ok,,,motornet_aec90ebb3015f5,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line Design 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line Design 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line Design 2WD 6MT,ibrida_benzina,,32950.0,motornet_prezzo_di_listino,103.0,140.0,5.9,,,,,133.0,assets/cars/motornet/motornet_aec90ebb3015f5.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9946,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9946
tutto ok,,,motornet_21b70631160399,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line Design 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line Design 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Centre Line Design 2WD 6AT,ibrida_benzina,,34950.0,motornet_prezzo_di_listino,103.0,140.0,6.1,,,,,137.0,assets/cars/motornet/motornet_21b70631160399.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9949,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9949
tutto ok,,,motornet_b96990c39a12f5,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Exclusive Line 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Exclusive Line 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Exclusive Line 2WD 6MT,ibrida_benzina,,34900.0,motornet_prezzo_di_listino,103.0,140.0,5.9,,,,,133.0,assets/cars/motornet/motornet_b96990c39a12f5.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9951,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9951
tutto ok,,,motornet_5f7e2ddf5bc5c5,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Exclusive Line 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Exclusive Line 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Exclusive Line 2WD 6AT,ibrida_benzina,,36900.0,motornet_prezzo_di_listino,103.0,140.0,6.1,,,,,138.0,assets/cars/motornet/motornet_5f7e2ddf5bc5c5.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9953,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9953
tutto ok,,,motornet_4c4c5e05048981,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Prime Line 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Prime Line 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Prime Line 2WD 6MT,ibrida_benzina,,29750.0,motornet_prezzo_di_listino,103.0,140.0,5.8,,,,,130.0,assets/cars/motornet/motornet_4c4c5e05048981.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9943,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9943
tutto ok,,,motornet_84eae78195eb91,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Prime Line 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Prime Line 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Prime Line 2WD 6AT,ibrida_benzina,,31750.0,motornet_prezzo_di_listino,103.0,140.0,5.9,,,,,134.0,assets/cars/motornet/motornet_84eae78195eb91.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9944,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9944
tutto ok,,,motornet_e0d177a423931a,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Takumi 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Takumi 2WD 6MT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Takumi 2WD 6MT,ibrida_benzina,,37000.0,motornet_prezzo_di_listino,103.0,140.0,5.9,,,,,133.0,assets/cars/motornet/motornet_e0d177a423931a.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9952,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9952
tutto ok,,,motornet_0a96d5eab6db95,thermal,Mazda,3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Takumi 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Takumi 2WD 6AT,Mazda 3 4 Porte 2.5 e-Skyactiv G M Hybrid 140cv Takumi 2WD 6AT,ibrida_benzina,,39000.0,motornet_prezzo_di_listino,103.0,140.0,6.1,,,,,138.0,assets/cars/motornet/motornet_0a96d5eab6db95.jpg,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9954,https://www.motornet.it/auto/scheda-modello/modello/109/allestimento/MAZ9954
tutto ok,,,motornet_eee901184459a1,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line 2WD 6MT,ibrida_benzina,,32100.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_eee901184459a1.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9955,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9955
tutto ok,,,motornet_dcc5c61d498dfa,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line 2WD 6AT,ibrida_benzina,,34100.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_dcc5c61d498dfa.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9958,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9958
tutto ok,,,motornet_267405ba9ede38,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line Design 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line Design 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line Design 2WD 6MT,ibrida_benzina,,33250.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_267405ba9ede38.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9956,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9956
tutto ok,,,motornet_f41d6d94b1bbb1,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line Design 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line Design 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Centre Line Design 2WD 6AT,ibrida_benzina,,35250.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_f41d6d94b1bbb1.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9959,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9959
tutto ok,,,motornet_09d26f7fe3e84b,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line 2WD 6MT,ibrida_benzina,,35200.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_09d26f7fe3e84b.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9961,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9961
tutto ok,,,motornet_5d631a0905ff85,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line 2WD 6AT,ibrida_benzina,,37200.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_5d631a0905ff85.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9967,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9967
tutto ok,,,motornet_f53afad0abe64f,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line AWD 6AT,ibrida_benzina,,39400.0,motornet_prezzo_di_listino,137.0,186.0,6.5,,,,,146.0,assets/cars/motornet/motornet_f53afad0abe64f.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ012A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ012A
tutto ok,,,motornet_ea69132d57958c,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6MT,ibrida_benzina,,35950.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_ea69132d57958c.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9962,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9962
tutto ok,,,motornet_d24ec366e57659,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto 2WD 6AT,ibrida_benzina,,37950.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_d24ec366e57659.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9968,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9968
tutto ok,,,motornet_52ea48cbfd6a6a,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Exclusive Line tetto AWD 6AT,ibrida_benzina,,40150.0,motornet_prezzo_di_listino,137.0,186.0,6.5,,,,,146.0,assets/cars/motornet/motornet_52ea48cbfd6a6a.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9989,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9989
tutto ok,,,motornet_11b69dcbba8f98,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura 2WD 6MT,ibrida_benzina,,32500.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_11b69dcbba8f98.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ005A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ005A
tutto ok,,,motornet_d705f4089d4c17,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura 2WD 6AT,ibrida_benzina,,34500.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_d705f4089d4c17.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ007A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ007A
tutto ok,,,motornet_8faa0f36ae9694,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura AWD 6AT,ibrida_benzina,,36700.0,motornet_prezzo_di_listino,137.0,186.0,6.5,,,,,146.0,assets/cars/motornet/motornet_8faa0f36ae9694.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ010A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ010A
tutto ok,,,motornet_d68f30c75a8c2d,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus 2WD 6MT,ibrida_benzina,,36000.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_d68f30c75a8c2d.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ157A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ157A
tutto ok,,,motornet_6cf065fa73c1a9,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus 2WD 6AT,ibrida_benzina,,38000.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,137.0,assets/cars/motornet/motornet_6cf065fa73c1a9.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ159A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ159A
tutto ok,,,motornet_bf987a237e2876,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus AWD 6AT,ibrida_benzina,,40200.0,motornet_prezzo_di_listino,137.0,186.0,6.5,,,,,146.0,assets/cars/motornet/motornet_bf987a237e2876.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ161A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ161A
tutto ok,,,motornet_d7a70f14ffe007,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. 2WD 6MT,ibrida_benzina,,36750.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_d7a70f14ffe007.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ158A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ158A
tutto ok,,,motornet_60f830c7f4f42c,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. 2WD 6AT,ibrida_benzina,,38750.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_60f830c7f4f42c.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ160A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ160A
tutto ok,,,motornet_0e4bcf7866aa29,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Homura Plus tetto pan. AWD 6AT,ibrida_benzina,,40950.0,motornet_prezzo_di_listino,137.0,186.0,6.5,,,,,146.0,assets/cars/motornet/motornet_0e4bcf7866aa29.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ162A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ162A
tutto ok,,,motornet_b0d75a54734cf0,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Nagisa 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Nagisa 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Nagisa 2WD 6MT,ibrida_benzina,,34000.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_b0d75a54734cf0.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ006A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ006A
tutto ok,,,motornet_f60071daee42fc,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Nagisa 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Nagisa 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Nagisa 2WD 6AT,ibrida_benzina,,36000.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_f60071daee42fc.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ008A,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ008A
tutto ok,,,motornet_19a70e3f5df7a1,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black 2WD 6MT,ibrida_benzina,,37300.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_19a70e3f5df7a1.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9963,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9963
tutto ok,,,motornet_a7f9d915159755,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black 2WD 6AT,ibrida_benzina,,39300.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_a7f9d915159755.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9969,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9969
tutto ok,,,motornet_f8016b4cf512d8,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black AWD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black AWD 6AT,ibrida_benzina,,41500.0,motornet_prezzo_di_listino,137.0,186.0,6.5,,,,,146.0,assets/cars/motornet/motornet_f8016b4cf512d8.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9990,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9990
tutto ok,,,motornet_5db1abe2b697ab,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black tetto 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black tetto 2WD 6MT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black tetto 2WD 6MT,ibrida_benzina,,38050.0,motornet_prezzo_di_listino,137.0,186.0,5.6,,,,,126.0,assets/cars/motornet/motornet_5db1abe2b697ab.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9964,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9964
tutto ok,,,motornet_fa43d02c1fbbac,thermal,Mazda,3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black tetto 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black tetto 2WD 6AT,Mazda 3 5 Porte 2.0 e-Skyactiv X M Hybrid 186cv Takumi Black tetto 2WD 6AT,ibrida_benzina,,40050.0,motornet_prezzo_di_listino,137.0,186.0,6.2,,,,,138.0,assets/cars/motornet/motornet_fa43d02c1fbbac.jpg,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9970,https://www.motornet.it/auto/scheda-modello/modello/110/allestimento/MAZ9970
